Date,INDU,SPX,AS30,UKX,ASX
9/25/2007,13778.65,1517.21,6490.9,6396.9,3279.98
9/26/2007,13878.15,1525.42,6491.4,6433,3296.97
9/27/2007,13912.94,1531.38,6548,6486.4,3325.87
9/28/2007,13895.63,1526.75,6580.9,6466.8,3316.89
10/1/2007,14087.55,1547.04,6579.8,6506.2,3335.41
10/2/2007,14047.31,1546.63,6667.6,6500.4,3339.54
10/3/2007,13968.05,1539.59,6665.4,6535.2,3360.12
10/4/2007,13974.31,1542.84,6579.9,6547.9,3365.8
10/5/2007,14066.01,1557.59,6617.3,6595.8,3387.06
10/8/2007,14043.73,1552.58,6667.2,6540.9,3361.57
10/9/2007,14164.53,1565.15,6687.7,6615.4,3397.78
10/10/2007,14078.69,1562.47,6744.6,6633,3409.37
10/11/2007,14015.12,1554.41,6779.6,6724.5,3453.62
10/12/2007,14093.08,1561.8,6760.1,6730.7,3454.53
10/15/2007,13984.8,1548.71,6751.6,6644.5,3411.41
10/16/2007,13912.94,1538.53,6711.3,6614.3,3395.41
10/17/2007,13892.54,1541.24,6696.1,6677.7,3429.83
10/18/2007,13888.96,1540.08,6781,6609.4,3395.24
10/19/2007,13522.02,1500.63,6723.3,6527.9,3355.25
10/22/2007,13566.97,1506.33,6592.1,6459.3,3319.49
10/23/2007,13676.23,1519.59,6677.5,6514,3351.93
10/24/2007,13675.25,1515.88,6652.1,6482,3334.02
10/25/2007,13671.92,1514.4,6644.8,6576.3,3383.34
10/26/2007,13806.7,1535.28,6716.4,6661.3,3421.31
10/29/2007,13870.26,1540.98,6808.2,6706,3442.63
10/30/2007,13792.47,1531.02,6772.5,6659,3419.32
10/31/2007,13930.01,1549.38,6779.1,6721.6,3454.12
11/1/2007,13567.87,1508.44,6853.6,6586.1,3389.38
11/2/2007,13595.1,1509.65,6726.7,6530.6,3361.53
11/5/2007,13543.4,1502.17,6620.1,6461.4,3325.89
11/6/2007,13660.94,1520.27,6659.1,6474.9,3332.91
11/7/2007,13300.02,1475.62,6728.1,6385.1,3285.09
11/8/2007,13266.29,1474.77,6568.5,6381.9,3278.3
11/9/2007,13042.74,1453.7,6607.4,6304.9,3237.32
11/12/2007,12987.55,1439.18,6523.3,6337.9,3252.53
11/13/2007,13307.09,1481.05,6570.9,6362.4,3264.12
11/14/2007,13231.01,1470.58,6650,6432.1,3300.75
11/15/2007,13110.05,1451.15,6594.4,6359.6,3261.35
11/16/2007,13176.79,1458.74,6526.1,6291.2,3225.71
11/19/2007,12958.44,1433.27,6601.3,6120.8,3135.95
11/20/2007,13010.14,1439.7,6490.2,6226.5,3184.41
11/21/2007,12799.04,1416.77,6450.2,6070.9,3103.79
11/22/2007,12799.04,1416.77,6395.1,6155.3,3143.34
11/23/2007,12980.88,1440.7,6392.4,6262.1,3198.45
11/26/2007,12743.44,1407.22,6533.2,6180.5,3160.2
11/27/2007,12958.44,1428.23,6493.6,6140.7,3135.71
11/28/2007,13289.45,1469.02,6432.8,6306.2,3219.53
11/29/2007,13311.73,1469.72,6507.2,6349.1,3241.73
11/30/2007,13371.72,1481.14,6593.6,6432.5,3280.87
12/3/2007,13314.57,1472.42,6597.2,6386.6,3252.98
12/4/2007,13248.73,1462.79,6588.8,6315.2,3209.14
12/5/2007,13444.96,1485.01,6568.4,6493.8,3296.03
12/6/2007,13619.89,1507.34,6660.5,6485.6,3291.65
12/7/2007,13625.58,1504.66,6714,6554.9,3327.42
12/10/2007,13727.03,1515.96,6686.1,6565.4,3331.66
12/11/2007,13432.77,1477.65,6738.1,6536.9,3320.59
12/12/2007,13473.9,1486.59,6675.4,6559.8,3328.95
12/13/2007,13517.96,1488.41,6661.1,6364.2,3231.66
12/14/2007,13339.85,1467.95,6556.1,6397,3249.24
12/17/2007,13167.2,1445.9,6331.8,6277.8,3185.3
12/18/2007,13232.47,1454.98,6292.6,6279.3,3187.51
12/19/2007,13207.27,1453,6280.8,6284.5,3192.35
12/20/2007,13245.64,1460.12,6244.8,6345.6,3225.51
12/21/2007,13450.65,1484.46,6309.4,6434.1,3270.4
12/24/2007,13549.33,1496.45,6388,6479.3,3292.18
12/25/2007,13549.33,1496.45,6388,6479.3,3292.18
12/26/2007,13551.69,1497.66,6388,6479.3,3292.18
12/27/2007,13359.61,1476.37,6426.4,6497.8,3301.58
12/28/2007,13365.87,1478.49,6423.7,6476.9,3294.6
12/31/2007,13264.82,1468.36,6421,6456.9,3286.67
1/1/2008,13264.82,1468.36,6421,6456.9,3286.67
1/2/2008,13043.96,1447.16,6434.1,6416.7,3269.02
1/3/2008,13056.72,1447.16,6372.6,6479.4,3291.47
1/4/2008,12800.18,1411.63,6385.4,6348.5,3223.44
1/7/2008,12827.49,1416.18,6240.4,6335.7,3210.23
1/8/2008,12589.07,1390.19,6205.7,6356.5,3222.26
1/9/2008,12735.31,1409.13,6159.5,6272.7,3177.15
1/10/2008,12853.09,1420.33,6147.3,6222.7,3148.48
1/11/2008,12606.3,1401.02,6054.4,6202,3139.73
1/14/2008,12778.15,1416.25,6040.9,6215.7,3153.86
1/15/2008,12501.11,1380.95,6019.8,6025.6,3060.86
1/16/2008,12466.16,1373.2,5870.8,5942.9,3018.75
1/17/2008,12159.21,1333.25,5857,5902.4,3003.3
1/18/2008,12099.3,1325.19,5799.4,5901.7,3003.52
1/21/2008,12099.3,1325.19,5630.9,5578.2,2845.11
1/22/2008,11971.19,1310.5,5222,5740.1,2928.6
1/23/2008,12270.17,1338.6,5445.6,5609.3,2867.01
1/24/2008,12378.61,1352.07,5605.8,5875.8,2997.75
1/25/2008,12207.17,1330.61,5886.3,5869,2990.24
1/28/2008,12383.89,1353.97,5886.3,5788.9,2951.33
1/29/2008,12480.3,1362.3,5754.5,5885.2,3003.9
1/30/2008,12442.83,1355.81,5665.3,5837.3,2983.27
1/31/2008,12650.36,1378.55,5697,5879.8,3000.1
2/1/2008,12743.19,1395.42,5882.3,6029.2,3077.4
2/4/2008,12635.16,1380.82,5921.7,6026.2,3079.82
2/5/2008,12265.13,1336.64,5852.1,5868,2999.53
2/6/2008,12200.1,1326.45,5677.6,5875.4,3000.22
2/7/2008,12247,1336.91,5668.3,5724.1,2928.58
2/8/2008,12182.13,1331.29,5723.9,5784,2956.6
2/11/2008,12240.01,1339.13,5603.1,5707.7,2920.45
2/12/2008,12373.41,1348.86,5669.4,5910,3020.79
2/13/2008,12552.24,1367.21,5615.3,5880.1,3006.13
2/14/2008,12376.98,1348.86,5748.2,5879.3,3010.32
2/15/2008,12348.21,1349.99,5679.8,5787.6,2962.24
2/18/2008,12348.21,1349.99,5634,5946.6,3038.58
2/19/2008,12337.22,1348.78,5688.6,5966.9,3053.21
2/20/2008,12427.26,1360.03,5577.3,5893.6,3018.07
2/21/2008,12284.3,1342.53,5663,5932.2,3037.38
2/22/2008,12381.02,1353.11,5644.5,5888.5,3012.91
2/25/2008,12570.22,1371.8,5699.8,5999.5,3070.78
2/26/2008,12684.92,1381.29,5745.8,6087.4,3113.58
2/27/2008,12694.28,1380.02,5842.5,6076.5,3110.28
2/28/2008,12582.18,1367.68,5746.1,5965.7,3055.1
2/29/2008,12266.39,1330.63,5674.7,5884.3,3013.02
3/3/2008,12258.9,1331.34,5510.7,5818.6,2981.91
3/4/2008,12213.8,1326.75,5479.2,5767.7,2956.78
3/5/2008,12254.99,1333.7,5471.6,5853.5,3002.41
3/6/2008,12040.39,1304.34,5531.9,5766.4,2958.72
3/7/2008,11893.69,1293.37,5368.9,5699.9,2923.19
3/10/2008,11740.15,1273.37,5275.7,5629.1,2885.09
3/11/2008,12156.81,1320.65,5211.1,5690.4,2914.87
3/12/2008,12110.24,1308.77,5334.1,5776.4,2961.25
3/13/2008,12145.74,1315.48,5215.7,5692.4,2916.65
3/14/2008,11951.09,1288.14,5288.5,5631.7,2886.17
3/17/2008,11972.25,1276.6,5173.2,5414.4,2777.55
3/18/2008,12392.66,1330.74,5163.8,5605.8,2868.66
3/19/2008,12099.66,1298.42,5349.2,5545.6,2840.75
3/20/2008,12361.32,1329.51,5182.4,5495.2,2814.01
3/21/2008,12361.32,1329.51,5182.4,5495.2,2814.01
3/24/2008,12548.64,1349.88,5182.4,5495.2,2814.01
3/25/2008,12532.6,1352.99,5355.7,5689.1,2911.86
3/26/2008,12422.86,1341.13,5421.3,5660.4,2897.77
3/27/2008,12302.46,1325.76,5418.5,5717.5,2931.81
3/28/2008,12216.4,1315.22,5401.2,5692.9,2920.42
3/31/2008,12262.89,1322.7,5409.7,5702.1,2927.05
4/1/2008,12654.36,1370.18,5414.5,5852.6,3005.15
4/2/2008,12605.83,1367.53,5544.9,5915.9,3034.35
4/3/2008,12626.03,1369.31,5645.8,5891.3,3015.96
4/4/2008,12609.42,1370.4,5663.7,5947.1,3039.62
4/7/2008,12612.43,1372.54,5684.1,6014.8,3071.8
4/8/2008,12576.44,1365.54,5634.4,5990.2,3056
4/9/2008,12527.26,1354.49,5583.5,5983.9,3051.82
4/10/2008,12581.98,1360.55,5515.5,5965.1,3041.01
4/11/2008,12325.42,1332.83,5505.2,5895.5,3008.27
4/14/2008,12302.06,1328.32,5410.9,5831.6,2976.55
4/15/2008,12362.47,1334.43,5465.9,5906.9,3010.98
4/16/2008,12619.27,1364.71,5534.6,6046.2,3079.14
4/17/2008,12620.49,1365.56,5587.3,5980.4,3051.13
4/18/2008,12849.36,1390.33,5504.1,6056.5,3090.06
4/21/2008,12825.02,1388.17,5664.2,6053,3084.82
4/22/2008,12720.23,1375.94,5628.4,6034.7,3074.07
4/23/2008,12763.22,1379.93,5711.4,6083.6,3095.93
4/24/2008,12848.95,1388.82,5658.7,6050.7,3077
4/25/2008,12891.86,1397.84,5658.7,6091.4,3097.2
4/28/2008,12871.75,1396.37,5670.3,6090.4,3100.86
4/29/2008,12831.94,1390.94,5672.6,6089.4,3095.71
4/30/2008,12820.13,1385.59,5657,6087.3,3099.94
5/1/2008,13010,1409.34,5652.7,6087.3,3098.13
5/2/2008,13058.2,1413.9,5760.4,6215.5,3163.1
5/5/2008,12969.54,1407.49,5797.7,6215.5,3163.1
5/6/2008,13020.83,1418.26,5777.9,6215.2,3164.3
5/7/2008,12814.35,1392.57,5757.8,6261,3189.04
5/8/2008,12866.78,1397.68,5800.9,6270.8,3197.78
5/9/2008,12745.88,1388.28,5844.4,6204.7,3163.87
5/12/2008,12876.31,1403.58,5894.1,6220.6,3174.96
5/13/2008,12832.18,1403.04,5883.2,6211.9,3165.08
5/14/2008,12898.38,1408.66,5940.3,6216,3162.92
5/15/2008,12992.66,1423.57,5964.9,6251.8,3181.09
5/16/2008,12986.8,1425.35,6006.1,6304.3,3207.98
5/19/2008,13028.16,1426.63,6035,6376.5,3243.48
5/20/2008,12828.68,1413.4,5994.9,6191.6,3151.36
5/21/2008,12601.19,1390.71,5916.4,6198.1,3150.65
5/22/2008,12625.62,1394.35,5920,6181.6,3143.75
5/23/2008,12479.63,1375.93,5866.2,6087.3,3098.46
5/26/2008,12479.63,1375.93,5807.5,6087.3,3098.46
5/27/2008,12548.35,1385.35,5818.4,6058.5,3084.63
5/28/2008,12594.03,1390.84,5754.5,6069.6,3089.84
5/29/2008,12646.22,1398.26,5817.2,6068.1,3090.56
5/30/2008,12638.32,1400.38,5773.9,6053.5,3082.26
6/2/2008,12503.82,1385.67,5781.2,6007.6,3057.25
6/3/2008,12402.85,1377.65,5703,6057.7,3080.98
6/4/2008,12390.48,1377.2,5698.2,5970.1,3042.24
6/5/2008,12604.45,1404.05,5633.8,5995.3,3054.7
6/6/2008,12209.81,1360.68,5691.2,5906.8,3009.18
6/9/2008,12280.32,1361.76,5691.2,5877.6,2992.69
6/10/2008,12289.76,1358.44,5544.3,5827.3,2965.82
6/11/2008,12083.77,1335.49,5561.9,5723.3,2911.91
6/12/2008,12141.58,1339.87,5433.2,5790.5,2946.14
6/13/2008,12307.35,1360.03,5479.6,5802.8,2955.33
6/16/2008,12269.08,1360.14,5476.3,5794.6,2951.07
6/17/2008,12160.3,1350.93,5525.9,5861.9,2984.29
6/18/2008,12029.06,1337.81,5550.3,5756.9,2930.92
6/19/2008,12063.09,1342.83,5484.3,5708.4,2905.97
6/20/2008,11842.69,1317.93,5411.8,5620.8,2864.01
6/23/2008,11842.36,1318,5408.9,5667.2,2882.32
6/24/2008,11807.43,1314.29,5418.8,5634.7,2861.84
6/25/2008,11811.83,1321.97,5363.1,5666.1,2881.15
6/26/2008,11453.42,1283.15,5421.5,5518.2,2808.24
6/27/2008,11346.51,1278.38,5349.4,5529.9,2812.59
6/30/2008,11350.01,1280,5332.9,5625.9,2855.69
7/1/2008,11382.26,1284.91,5261.1,5479.9,2782.81
7/2/2008,11215.51,1261.52,5211.6,5426.3,2748.27
7/3/2008,11288.54,1262.9,5094,5476.6,2768.71
7/4/2008,11288.54,1262.9,5170,5412.8,2736.06
7/7/2008,11231.96,1252.31,5091.7,5512.7,2782.72
7/8/2008,11384.21,1273.7,5022.4,5440.5,2744.74
7/9/2008,11147.44,1244.69,5089.4,5529.6,2790.15
7/10/2008,11229.02,1253.39,5020.5,5406.8,2731.4
7/11/2008,11100.54,1239.49,5067.8,5261.6,2660.86
7/14/2008,11055.19,1228.3,5007.9,5300.4,2682.02
7/15/2008,10962.54,1214.91,4910.1,5171.9,2619.04
7/16/2008,11239.28,1245.36,4947.5,5150.6,2614.61
7/17/2008,11446.66,1260.32,4977.4,5286.3,2686.81
7/18/2008,11496.57,1260.68,4915.3,5376.4,2735.72
7/21/2008,11467.34,1260,5075.4,5404.3,2752.38
7/22/2008,11602.5,1277,5075.9,5364.1,2732.73
7/23/2008,11632.38,1282.19,5161.6,5449.9,2778.42
7/24/2008,11349.28,1252.54,5188.4,5362.3,2733.02
7/25/2008,11370.69,1257.76,5031,5352.6,2722.39
7/28/2008,11131.08,1234.37,4989.9,5312.6,2699.99
7/29/2008,11397.56,1263.2,4923.3,5319.2,2703.16
7/30/2008,11583.69,1284.26,5008.7,5420.7,2754.15
7/31/2008,11378.02,1267.38,5052.6,5411.9,2749.21
8/1/2008,11326.32,1260.31,4978,5354.7,2723.22
8/4/2008,11284.15,1249.01,4957.6,5320.2,2706.55
8/5/2008,11615.77,1284.88,4882,5454.5,2776.36
8/6/2008,11656.07,1289.19,5018.1,5486.1,2792.94
8/7/2008,11431.43,1266.07,5030,5477.5,2787.5
8/8/2008,11734.32,1296.32,5037.6,5489.2,2797
8/11/2008,11782.35,1305.32,5069.3,5541.8,2827.31
8/12/2008,11642.47,1289.59,5090.3,5534.5,2820.17
8/13/2008,11532.96,1285.83,4995.9,5448.6,2776.2
8/14/2008,11615.93,1292.93,5039,5497.4,2798.35
8/15/2008,11659.9,1298.2,5038.9,5454.8,2782.63
8/18/2008,11479.39,1278.6,5043.5,5450.2,2777.56
8/19/2008,11348.55,1266.69,4930.4,5320.4,2710.74
8/20/2008,11417.43,1274.54,4997.5,5371.8,2733.69
8/21/2008,11430.21,1277.72,4949.6,5370.2,2734.79
8/22/2008,11628.06,1292.2,5010.2,5505.6,2803.2
8/25/2008,11386.25,1266.84,5090.1,5505.6,2803.2
8/26/2008,11412.87,1271.51,5082.3,5470.7,2786.12
8/27/2008,11502.51,1281.66,5087.8,5528.1,2811.2
8/28/2008,11715.18,1300.68,5143.3,5601.2,2848.6
8/29/2008,11543.55,1282.83,5215.5,5636.6,2868.69
9/1/2008,11543.55,1282.83,5200,5602.8,2855.12
9/2/2008,11516.92,1277.58,5195,5620.7,2868.52
9/3/2008,11532.88,1274.98,5130.5,5499.7,2809.5
9/4/2008,11188.23,1236.83,5050.9,5362.1,2741.31
9/5/2008,11220.96,1242.31,4949.5,5240.7,2680.91
9/8/2008,11510.74,1267.79,5126.3,5446.3,2782.38
9/9/2008,11230.73,1224.51,5041.9,5415.6,2763.87
9/10/2008,11268.92,1232.04,4961.4,5366.2,2735.7
9/11/2008,11433.71,1249.05,4871.5,5318.4,2710.45
9/12/2008,11421.99,1251.7,4957.1,5416.7,2757.03
9/15/2008,10917.51,1192.7,4875,5204.2,2653.58
9/16/2008,11059.02,1213.59,4799.8,5025.6,2562.89
9/17/2008,10609.66,1156.39,4769.7,4912.4,2509.43
9/18/2008,11019.69,1206.51,4651.9,4880,2496.53
9/19/2008,11388.44,1255.08,4840.7,5311.3,2708.98
9/22/2008,11015.69,1207.09,5050.1,5236.26,2667.11
9/23/2008,10854.17,1188.22,4957.7,5136.12,2611.14
9/24/2008,10825.17,1185.87,5008.2,5095.57,2591.71
9/25/2008,11022.06,1209.18,4960.8,5197.02,2636.31
9/26/2008,11143.13,1213.01,4934.6,5088.47,2581.97
9/29/2008,10365.45,1106.39,4839.2,4818.77,2444.58
9/30/2008,10850.66,1166.36,4631.3,4902.45,2483.67
10/1/2008,10831.07,1161.06,4814.5,4959.59,2510.28
10/2/2008,10482.85,1114.28,4774.1,4870.34,2473.24
10/3/2008,10325.38,1099.23,4702.8,4980.25,2522.12
10/6/2008,9955.5,1056.89,4544.7,4589.19,2329.3
10/7/2008,9447.11,996.23,4597.9,4605.22,2333.28
10/8/2008,9258.1,984.94,4369.8,4366.69,2219.84
10/9/2008,8579.19,909.92,4291.3,4313.8,2196.16
10/10/2008,8451.19,899.22,3939.5,3932.06,2012.97
10/13/2008,9387.61,1003.35,4141.9,4256.9,2164.63
10/14/2008,9310.99,998.01,4311.5,4394.21,2228.36
10/15/2008,8577.91,907.84,4272.5,4079.59,2075.41
10/16/2008,8979.26,946.43,3988.1,3861.39,1964.71
10/17/2008,8852.22,940.55,3944.8,4063.01,2050.84
10/20/2008,9265.43,985.4,4098.7,4282.67,2150.06
10/21/2008,9033.66,955.05,4251.4,4229.73,2129.46
10/22/2008,8519.21,896.78,4120.1,4040.89,2038.43
10/23/2008,8691.25,908.11,3939.3,4087.83,2053.73
10/24/2008,8378.95,876.77,3831.6,3883.36,1950.15
10/27/2008,8175.77,848.92,3768.3,3852.59,1931.56
10/28/2008,9065.12,940.51,3755.4,3926.38,1963.96
10/29/2008,8990.96,930.09,3805.8,4242.54,2113.04
10/30/2008,9180.69,954.09,3957.3,4291.65,2143.87
10/31/2008,9325.01,968.75,3982.7,4377.34,2183.69
11/3/2008,9319.83,966.3,4173,4443.28,2219.58
11/4/2008,9625.28,1005.75,4169.8,4639.5,2318.16
11/5/2008,9139.27,952.77,4287.3,4530.73,2270.04
11/6/2008,8695.79,904.88,4106.5,4272.41,2147.84
11/7/2008,8943.81,930.99,4006.6,4364.96,2190.61
11/10/2008,8870.54,919.21,4060,4403.92,2210.7
11/11/2008,8693.96,898.95,3921.8,4246.69,2131.8
11/12/2008,8282.66,852.3,3883.6,4182.02,2097.37
11/13/2008,8835.25,911.29,3672.4,4169.21,2087.47
11/14/2008,8497.31,873.29,3726,4232.97,2114.8
11/17/2008,8273.58,850.75,3639.5,4132.16,2064.76
11/18/2008,8424.75,859.12,3513.1,4208.55,2095.23
11/19/2008,7997.28,806.58,3483.2,4005.68,1998.02
11/20/2008,7552.29,752.44,3332.6,3874.99,1934.84
11/21/2008,8046.42,800.03,3386.9,3780.96,1890.55
11/24/2008,8443.39,851.81,3388.8,4152.96,2064.68
11/25/2008,8479.47,857.39,3575.4,4171.25,2073.85
11/26/2008,8726.61,887.68,3479.6,4152.69,2065.25
11/27/2008,8726.61,887.68,3528.2,4226.1,2105.07
11/28/2008,8829.04,896.24,3672.7,4288.01,2133.99
12/1/2008,8149.09,816.21,3619,4065.49,2027.19
12/2/2008,8419.09,848.81,3473.4,4122.86,2052.82
12/3/2008,8591.69,870.74,3476.5,4169.96,2072.82
12/4/2008,8376.24,845.22,3468.1,4163.61,2068.35
12/5/2008,8635.42,876.07,3427.2,4049.37,2013.74
12/8/2008,8934.18,909.7,3553.8,4300.06,2133.24
12/9/2008,8691.33,888.67,3533.7,4381.26,2176.58
12/10/2008,8761.42,899.24,3573.3,4367.28,2175.43
12/11/2008,8565.09,873.59,3534.2,4388.69,2186.58
12/12/2008,8629.68,879.73,3452.5,4280.35,2132.98
12/15/2008,8564.53,868.57,3535.7,4277.56,2133.14
12/16/2008,8924.14,913.18,3498.9,4309.08,2148.27
12/17/2008,8824.34,904.42,3515,4324.19,2157.04
12/18/2008,8604.99,885.28,3521.7,4330.66,2163.17
12/19/2008,8579.11,887.88,3547.2,4286.93,2141.1
12/22/2008,8519.77,871.63,3492.3,4249.16,2122.42
12/23/2008,8419.49,863.16,3468.2,4255.98,2127.5
12/24/2008,8468.48,868.15,3515,4216.59,2111.37
12/25/2008,8468.48,868.15,3515,4216.59,2111.37
12/26/2008,8515.55,872.8,3515,4216.59,2111.37
12/29/2008,8483.93,869.42,3554.2,4319.35,2157.78
12/30/2008,8668.39,890.64,3591.4,4392.68,2193.92
12/31/2008,8776.39,903.25,3659.3,4434.17,2209.29
1/1/2009,8776.39,903.25,3659.3,4434.17,2209.29
1/2/2009,9034.69,931.8,3655.7,4561.79,2275.33
1/5/2009,8952.89,927.45,3638.9,4579.64,2288.04
1/6/2009,9015.1,934.7,3689.2,4638.92,2319.49
1/7/2009,8769.7,906.65,3728.2,4507.51,2257.41
1/8/2009,8742.46,909.73,3643.6,4505.37,2253.52
1/9/2009,8599.18,890.35,3680.4,4448.54,2227.56
1/12/2009,8473.97,870.26,3624,4426.19,2218.93
1/13/2009,8448.56,871.79,3593.9,4399.15,2201.86
1/14/2009,8200.14,842.62,3624.3,4180.64,2098.99
1/15/2009,8212.49,843.74,3476.8,4121.11,2066.82
1/16/2009,8281.22,850.12,3494.9,4147.06,2079.67
1/19/2009,8281.22,850.12,3531,4108.47,2061.15
1/20/2009,7949.09,805.22,3425,4091.4,2050.76
1/21/2009,8228.1,840.24,3394.8,4059.88,2037.14
1/22/2009,8122.8,827.5,3431.9,4052.23,2033.54
1/23/2009,8077.56,831.95,3300.3,4052.47,2030.6
1/26/2009,8116.03,836.57,3300.3,4209.01,2105.48
1/27/2009,8174.73,845.71,3392.3,4194.41,2098.87
1/28/2009,8375.45,874.09,3435.1,4295.2,2149.68
1/29/2009,8149.01,845.14,3461.3,4190.11,2097.53
1/30/2009,8000.86,825.88,3478.1,4149.64,2078.92
2/2/2009,7936.83,825.44,3443.5,4077.78,2040.3
2/3/2009,8078.36,838.51,3449.1,4164.46,2081.16
2/4/2009,7956.66,832.23,3382.3,4228.6,2116.16
2/5/2009,8063.07,845.85,3372.6,4228.93,2118.62
2/6/2009,8280.59,868.6,3407.5,4291.87,2152.81
2/9/2009,8270.87,869.89,3445.8,4307.61,2163.73
2/10/2009,7888.88,827.16,3428.6,4213.08,2116.13
2/11/2009,7939.53,833.74,3418.1,4234.26,2125.45
2/12/2009,7932.76,835.19,3458.5,4202.24,2111.5
2/13/2009,7850.41,826.84,3496.7,4189.59,2107.21
2/16/2009,7850.41,826.84,3461.3,4134.75,2080.6
2/17/2009,7552.6,789.17,3412.2,4034.13,2028.96
2/18/2009,7555.63,788.42,3366.9,4006.83,2015.77
2/19/2009,7465.95,778.94,3398,4018.37,2019.72
2/20/2009,7365.67,770.05,3353,3889.06,1954.95
2/23/2009,7114.78,743.33,3304.1,3850.73,1934.79
2/24/2009,7350.94,773.14,3285,3816.44,1918.66
2/25/2009,7270.89,764.9,3281.5,3848.98,1937.81
2/26/2009,7182.08,752.83,3297.4,3915.64,1970.18
2/27/2009,7062.93,735.09,3296.9,3830.09,1929.75
3/2/2009,6763.29,700.82,3203.8,3625.83,1832.45
3/3/2009,6726.02,696.33,3171.4,3512.09,1781.64
3/4/2009,6875.84,712.87,3125.9,3645.87,1848.97
3/5/2009,6594.44,682.55,3148.8,3529.86,1792.72
3/6/2009,6626.94,683.38,3111.7,3530.73,1789.13
3/9/2009,6547.05,676.53,3121.7,3542.4,1791.67
3/10/2009,6926.49,719.6,3143.2,3715.23,1874.62
3/11/2009,6930.4,721.36,3199.1,3693.81,1867.84
3/12/2009,7170.06,750.74,3190.4,3712.06,1876.99
3/13/2009,7223.98,756.55,3294.7,3753.68,1899.25
3/16/2009,7216.97,753.89,3297.3,3863.99,1952.07
3/17/2009,7395.7,778.12,3393.4,3857.1,1946.8
3/18/2009,7486.58,794.35,3386.2,3804.99,1923.11
3/19/2009,7400.8,784.04,3416.8,3816.93,1931.04
3/20/2009,7278.38,768.54,3405,3842.85,1942.9
3/23/2009,7775.86,822.92,3483.1,3952.81,1995.95
3/24/2009,7659.97,806.12,3517.3,3911.46,1978.4
3/25/2009,7749.81,813.88,3546.2,3900.25,1972.5
3/26/2009,7924.56,832.86,3586.3,3925.2,1984.18
3/27/2009,7776.18,815.94,3615.6,3898.85,1971.49
3/30/2009,7522.02,787.53,3554.2,3762.91,1906.81
3/31/2009,7608.92,797.87,3532.3,3926.14,1984.17
4/1/2009,7761.6,811.08,3527.2,3955.61,2003.26
4/2/2009,7978.08,834.38,3622.2,4124.97,2088.69
4/3/2009,8017.59,842.5,3674,4029.67,2050.99
4/6/2009,7975.85,835.48,3696.4,3993.54,2034.37
4/7/2009,7789.56,815.55,3648.5,3930.52,2000.94
4/8/2009,7837.11,825.16,3567.5,3925.52,1998.7
4/9/2009,8083.38,856.56,3617.5,3983.71,2034.31
4/10/2009,8083.38,856.56,3617.5,3983.71,2034.31
4/13/2009,8057.81,858.73,3617.5,3983.71,2034.31
4/14/2009,7920.18,841.5,3697.9,3988.99,2043.86
4/15/2009,8029.62,852.06,3693.9,3968.4,2033.91
4/16/2009,8125.43,865.3,3725.6,4052.98,2075.6
4/17/2009,8131.33,869.6,3728.1,4092.8,2096.6
4/20/2009,7841.73,832.39,3722.3,3990.86,2041.24
4/21/2009,7969.56,850.08,3633.1,3987.46,2038.38
4/22/2009,7886.57,843.55,3627.2,4030.66,2063.52
4/23/2009,7957.06,851.92,3695.8,4018.23,2059.08
4/24/2009,8076.29,866.23,3668.2,4155.99,2127.37
4/27/2009,8025,857.51,3690,4167.01,2128.84
4/28/2009,8016.95,855.16,3671.7,4096.4,2093.13
4/29/2009,8185.73,873.64,3661.9,4189.59,2142.42
4/30/2009,8168.12,872.81,3744.7,4243.71,2173.06
5/1/2009,8212.41,877.52,3737.9,4243.22,2174.64
5/4/2009,8426.74,907.24,3846,4243.22,2174.64
5/5/2009,8410.65,903.8,3862.2,4336.94,2226.6
5/6/2009,8512.28,919.53,3840.1,4396.49,2254.16
5/7/2009,8409.85,907.39,3912.1,4398.68,2252.36
5/8/2009,8574.65,929.23,3919.6,4462.09,2281.46
5/11/2009,8418.77,909.24,3910.5,4435.5,2262.67
5/12/2009,8469.11,908.35,3863.6,4425.54,2258.45
5/13/2009,8284.89,883.92,3842.5,4331.37,2206.29
5/14/2009,8331.32,893.07,3710.8,4362.58,2222.28
5/15/2009,8268.64,882.88,3758.9,4348.11,2217.48
5/18/2009,8504.08,909.71,3721.6,4446.45,2264.48
5/19/2009,8474.85,908.13,3800.6,4482.25,2285.23
5/20/2009,8422.04,903.47,3808.9,4468.41,2280.7
5/21/2009,8292.13,888.33,3804.7,4345.47,2218.25
5/22/2009,8277.32,887,3755.4,4365.29,2227.98
5/25/2009,8277.32,887,3735.3,4365.29,2227.98
5/26/2009,8473.49,910.33,3781.6,4411.72,2247.79
5/27/2009,8300.02,893.06,3795.3,4416.23,2251.9
5/28/2009,8403.8,906.83,3753.9,4387.54,2237.17
5/29/2009,8500.33,919.14,3813.3,4417.94,2252.64
6/1/2009,8721.44,942.87,3887.9,4506.19,2298.13
6/2/2009,8740.87,944.74,3948.1,4477.02,2286.26
6/3/2009,8675.28,931.76,4009.3,4383.42,2242.2
6/4/2009,8750.24,942.46,3932.5,4386.94,2242.56
6/5/2009,8763.13,940.09,3969,4438.56,2268.69
6/8/2009,8764.49,939.14,3969,4405.22,2251.85
6/9/2009,8763.06,942.43,3933.6,4404.79,2251.79
6/10/2009,8739.02,939.15,4016.3,4436.75,2267.51
