Date,IBM,Exxon
1/19/2006,83.09,61.5
1/20/2006,81.36,60.53
1/23/2006,81.41,61.2
1/24/2006,80.85,60.96
1/25/2006,80.91,60.21
1/26/2006,80.72,59.95
1/27/2006,81.02,61.29
1/30/2006,81.63,63.11
1/31/2006,81.3,62.75
2/1/2006,81.94,61.95
2/2/2006,81.23,61.95
2/3/2006,79.97,61.39
2/6/2006,79.51,61.97
2/7/2006,79.85,60.55
2/8/2006,80.8,60.39
2/9/2006,80.4,59.92
2/10/2006,81.33,59.43
2/13/2006,80.44,59.6
2/14/2006,81.09,59.55
2/15/2006,80.85,59.76
2/16/2006,80.91,60.25
2/17/2006,80.71,60.55
2/20/2006,80.71,60.55
2/21/2006,80.5,60.76
2/22/2006,81.35,60.26
2/23/2006,80.2,59.83
2/24/2006,80.1,60.42
2/27/2006,80.49,59.92
2/28/2006,80.24,59.37
3/1/2006,79.9,60.34
3/2/2006,79.94,60.85
3/3/2006,79.96,60.98
3/6/2006,80,59.98
3/7/2006,80.29,59.85
3/8/2006,81.14,59.71
3/9/2006,81.02,58.92
3/10/2006,81.57,59.18
3/13/2006,81.93,59.64
3/14/2006,82.88,60.81
3/15/2006,83.38,61.02
3/16/2006,82.87,61.64
3/17/2006,83.3,61.05
3/20/2006,83.55,60.66
3/21/2006,83.81,60.72
3/22/2006,84.45,61.05
3/23/2006,83.2,61.25
3/24/2006,83.41,61.17
3/27/2006,83.08,61.29
3/28/2006,82.43,60.95
3/29/2006,83.13,61.28
3/30/2006,83.2,61.12
3/31/2006,82.47,60.86
4/3/2006,83.06,60.98
4/4/2006,83.45,61.75
4/5/2006,84.17,62.16
4/6/2006,83.81,62.09
4/7/2006,82.48,61.33
4/10/2006,82.1,61.94
4/11/2006,81.15,62
4/12/2006,80.75,61.46
4/13/2006,81.98,61.56
4/14/2006,81.98,61.56
4/17/2006,81.64,62.05
4/18/2006,83.31,63.54
4/19/2006,81.86,64.3
4/20/2006,82.02,63.92
4/21/2006,81.66,65
4/24/2006,82.11,64.41
4/25/2006,82.67,63.95
4/26/2006,83.35,63.1
4/27/2006,83.88,62.42
4/28/2006,82.34,63.08
5/1/2006,82.23,63.42
5/2/2006,82.42,64.67
5/3/2006,82.7,63.77
5/4/2006,82.43,63.31
5/5/2006,83.28,64
5/8/2006,82.89,63.71
5/9/2006,83.23,63.94
5/10/2006,82.9,63.88
5/11/2006,82.46,63.46
5/12/2006,82.35,62.24
5/15/2006,82.89,62
5/16/2006,82.16,61.96
5/17/2006,81.27,60.18
5/18/2006,80.66,59.89
5/19/2006,80.28,60.45
5/22/2006,80.02,60.78
5/23/2006,79.83,60.39
5/24/2006,79.78,60.1
5/25/2006,80.14,61.52
5/26/2006,80.75,61.58
5/29/2006,80.75,61.58
5/30/2006,80.16,60.17
5/31/2006,79.9,60.91
6/1/2006,80.69,61.11
6/2/2006,79.55,61.65
6/5/2006,79.06,60.05
6/6/2006,79.76,60.4
6/7/2006,79.15,58.85
6/8/2006,77.03,59.57
6/9/2006,77.63,58.8
6/12/2006,77.02,58.27
6/13/2006,76.93,56.84
6/14/2006,77.71,57.8
6/15/2006,78.56,59.12
6/16/2006,77.95,58.8
6/19/2006,77.67,57.39
6/20/2006,77.99,57.39
6/21/2006,78.3,58.06
6/22/2006,77.19,57.97
6/23/2006,77.1,58.1
6/26/2006,77.15,58.82
6/27/2006,76.63,59.65
6/28/2006,76.56,61.12
6/29/2006,77.59,62.37
6/30/2006,76.82,61.35
7/3/2006,78.17,62.15
7/4/2006,78.17,62.15
7/5/2006,77.77,62.55
7/6/2006,78.09,63.47
7/7/2006,76.42,62.82
7/10/2006,76.67,63.04
7/11/2006,76.47,63.98
7/12/2006,75.48,63.97
7/13/2006,74.24,64.07
7/14/2006,73.57,64.9
7/17/2006,73.7,64
7/18/2006,74.26,64.61
7/19/2006,76.07,64.66
7/20/2006,75.48,64.25
7/21/2006,74.86,63.93
7/24/2006,75.99,65.36
7/25/2006,75.89,65.74
7/26/2006,75.83,66.55
7/27/2006,76.15,66.47
7/28/2006,76.96,67
7/31/2006,77.41,67.74
8/1/2006,76.14,68.18
8/2/2006,76.32,68.48
8/3/2006,76.33,68.37
8/4/2006,75.91,68.69
8/7/2006,75.52,69.23
8/8/2006,75.33,69.27
8/9/2006,75.39,69.29
8/10/2006,75.74,69.37
8/11/2006,75.48,69.73
8/14/2006,76.68,69.25
8/15/2006,77.08,68.69
8/16/2006,79.09,67.57
8/17/2006,79.37,68.08
8/18/2006,79.9,69.1
8/21/2006,79.28,69.83
8/22/2006,78.95,70.21
8/23/2006,78.67,69.63
8/24/2006,79.38,70.72
8/25/2006,79.88,70.43
8/28/2006,80.32,70.1
8/29/2006,81.4,69.41
8/30/2006,81.22,68.3
8/31/2006,80.97,67.67
9/1/2006,81.41,68.1
9/4/2006,81.41,68.1
9/5/2006,80.85,68.48
9/6/2006,80.28,67.18
9/7/2006,79.4,67.69
9/8/2006,80.66,66.81
9/11/2006,80.93,64.94
9/12/2006,82.28,64.7
9/13/2006,82.21,65.36
9/14/2006,82.47,64.71
9/15/2006,82.94,64.65
9/18/2006,82.24,66.3
9/19/2006,81.87,65.5
9/20/2006,83.42,64.11
9/21/2006,81.61,64.78
9/22/2006,81.21,64.91
9/25/2006,82,65.06
9/26/2006,82.5,66.43
9/27/2006,82.09,67.13
9/28/2006,81.99,67.46
9/29/2006,81.94,67.1
10/2/2006,81.87,67
10/3/2006,81.65,65.41
10/4/2006,83.1,66.61
10/5/2006,82.92,67.32
10/6/2006,83.14,67.52
10/9/2006,84,66.55
10/10/2006,84.19,67.2
10/11/2006,84.19,66.53
10/12/2006,84.7,67.65
10/13/2006,86.08,68.4
10/16/2006,86.71,69.83
10/17/2006,86.95,69.41
10/18/2006,89.82,69.17
10/19/2006,89.86,69.73
10/20/2006,90.48,69.55
10/23/2006,91.56,69.92
10/24/2006,91.49,69.89
10/25/2006,91.83,71.01
10/26/2006,91.54,71.62
10/27/2006,90.76,71.46
10/30/2006,91.5,70.84
10/31/2006,92.33,71.42
11/1/2006,91.8,71.06
11/2/2006,91.68,71.19
11/3/2006,91.41,72.15
11/6/2006,92.6,72.91
11/7/2006,92.75,72.53
11/8/2006,92.59,74.13
11/9/2006,92.42,74.61
11/10/2006,91.76,74.42
11/13/2006,92.07,74.43
11/14/2006,93.29,74.45
11/15/2006,93.11,74.8
11/16/2006,93.47,72.67
11/17/2006,93.81,73.08
11/20/2006,93.25,72.43
11/21/2006,93.08,73.39
11/22/2006,93.52,72.91
11/23/2006,93.52,72.91
11/24/2006,93.35,72.38
11/27/2006,91.45,72.47
11/28/2006,91.35,74.16
11/29/2006,91.52,76.03
11/30/2006,91.92,76.81
12/1/2006,91.25,77.2
12/4/2006,93.51,77.77
12/5/2006,94.48,78.06
12/6/2006,94.12,76.31
12/7/2006,94.23,75.71
12/8/2006,93.86,75.5
12/11/2006,93.64,75.36
12/12/2006,94.12,76.25
12/13/2006,94.77,77.36
12/14/2006,95.36,78.73
12/15/2006,95.26,77.3
12/18/2006,95.44,75.51
12/19/2006,96,76.99
12/20/2006,96,76.08
12/21/2006,95.91,75.87
12/22/2006,95.25,75.41
12/25/2006,95.25,75.41
12/26/2006,95.66,76.05
12/27/2006,97.1,76.96
12/28/2006,96.97,77.33
12/29/2006,97.15,76.63
1/1/2007,97.15,76.63
1/2/2007,97.15,76.63
1/3/2007,97.27,74.11
1/4/2007,98.31,72.72
1/5/2007,97.42,73.24
1/8/2007,98.9,72.65
1/9/2007,100.07,72.09
1/10/2007,98.89,70.99
1/11/2007,98.65,70.98
1/12/2007,99.34,72.66
1/15/2007,99.34,72.66
1/16/2007,100.82,71.63
1/17/2007,100.02,72.46
1/18/2007,99.45,71.96
1/19/2007,96.17,73.53
1/22/2007,97.11,72.9
1/23/2007,97.08,74.49
1/24/2007,97.4,74.9
1/25/2007,97.51,73.52
1/26/2007,97.45,73.61
1/29/2007,98.54,73.2
1/30/2007,99.37,74.39
1/31/2007,99.15,74.1
2/1/2007,99,75.08
2/2/2007,99.17,75.54
2/5/2007,100.38,75.67
2/6/2007,99.85,75.46
2/7/2007,99.54,74.79
2/8/2007,99.62,75.46
2/9/2007,98.55,75.22
2/12/2007,98.58,74.6
2/13/2007,98.29,75.45
2/14/2007,99.2,75.6
2/15/2007,98.92,75.34
2/16/2007,98.99,75.29
2/19/2007,98.99,75.29
2/20/2007,99.35,74.87
2/21/2007,99.09,74.78
2/22/2007,98.5,75.08
2/23/2007,97.73,75.22
2/26/2007,96.91,75.4
2/27/2007,93.96,71.83
2/28/2007,93.01,71.68
3/1/2007,92.27,70.99
3/2/2007,90.9,70.01
3/5/2007,91.81,69.98
3/6/2007,93.8,71
3/7/2007,93.94,71.64
3/8/2007,93,71.85
3/9/2007,93.28,71.12
3/12/2007,94.11,70.87
3/13/2007,92.71,69.91
3/14/2007,93.76,71.02
3/15/2007,93.45,70.69
3/16/2007,93.25,69.86
3/19/2007,93.99,71.1
3/20/2007,94.5,72
3/21/2007,95.36,73.23
3/22/2007,95.19,74.36
3/23/2007,95.03,74.98
3/26/2007,95,75.47
3/27/2007,94.73,75.71
3/28/2007,94.26,75.56
3/29/2007,94.57,76.24
3/30/2007,94.26,75.45
4/2/2007,95.21,76.16
4/3/2007,96.1,76.8
4/4/2007,96.21,77.11
4/5/2007,96.52,77.22
4/6/2007,96.52,77.22
4/9/2007,96.62,76.8
4/10/2007,96.46,77.57
4/11/2007,95.16,76.77
4/12/2007,95.67,77.39
4/13/2007,94.93,77.41
4/16/2007,96.18,78.17
4/17/2007,97.12,78.4
4/18/2007,94.8,78.2
4/19/2007,94.29,77.46
4/20/2007,94.58,79.76
4/23/2007,95.21,79.2
4/24/2007,98.49,78.6
4/25/2007,101.46,79.92
4/26/2007,100.9,80.55
4/27/2007,101.17,80.36
4/30/2007,102.21,79.38
5/1/2007,103.17,79.66
5/2/2007,102.22,79.82
5/3/2007,102.8,80.68
5/4/2007,102.96,80.55
5/7/2007,103.16,80.83
5/8/2007,103.29,81.38
5/9/2007,104.38,81.42
5/10/2007,104.68,79.39
5/11/2007,105.98,81.18
5/14/2007,105.57,81.25
5/15/2007,104.83,81.13
5/16/2007,105.87,81.45
5/17/2007,105.31,81.8
5/18/2007,107.99,83.26
5/21/2007,107.04,83.59
5/22/2007,106.7,82.77
5/23/2007,105.58,82.99
5/24/2007,103.95,82.28
5/25/2007,105.18,83.51
5/28/2007,105.18,83.51
5/29/2007,105.91,82.62
5/30/2007,106.93,84
5/31/2007,106.6,83.17
6/1/2007,106.54,84.22
6/4/2007,106.23,84.22
6/5/2007,105.84,84.26
6/6/2007,102.41,83.62
6/7/2007,101.8,81.96
6/8/2007,103.07,82.68
6/11/2007,103.22,83.06
6/12/2007,102.34,82
6/13/2007,103.12,83.35
6/14/2007,103.85,84.77
6/15/2007,105.09,85.94
6/18/2007,105.33,86.36
6/19/2007,106.5,85.84
6/20/2007,106,82.82
6/21/2007,106.6,84.3
6/22/2007,104.44,82.52
6/25/2007,105.1,82.37
6/26/2007,105.33,81.82
6/27/2007,105.43,83.48
6/28/2007,105.95,83.6
6/29/2007,105.25,83.88
7/2/2007,105.01,84.82
7/3/2007,106.58,85.36
7/4/2007,106.58,85.36
7/5/2007,108.05,85.16
7/6/2007,109.03,86.46
7/9/2007,108.97,87.44
7/10/2007,108.63,86.5
7/11/2007,109.1,87.29
7/12/2007,109.28,89.62
7/13/2007,108.6,90.33
7/16/2007,109.66,89.7
7/17/2007,110.77,89.09
7/18/2007,111.08,91.15
7/19/2007,115.86,92.29
7/20/2007,114.81,91.94
7/23/2007,116.38,93.44
7/24/2007,116.17,90.84
7/25/2007,118.1,92.79
7/26/2007,116.53,88.23
7/27/2007,115.62,85.59
7/30/2007,114.52,86.01
7/31/2007,110.65,85.13
8/1/2007,112.04,85.84
8/2/2007,113.23,85.18
8/3/2007,111.89,82.08
8/6/2007,113.89,83.54
8/7/2007,113.53,85.7
8/8/2007,112.98,87.9
8/9/2007,110.73,83.6
8/10/2007,112.64,84.51
8/13/2007,112.71,82.92
8/14/2007,112.05,83.13
8/15/2007,111.23,81.69
8/16/2007,109.69,80.67
8/17/2007,110.9,84.14
8/20/2007,109.22,84.53
8/21/2007,109.04,83.15
8/22/2007,110,83.58
8/23/2007,111.45,83.75
8/24/2007,113.24,85.69
8/27/2007,113.44,85.12
8/28/2007,112,83
8/29/2007,114.57,85.23
8/30/2007,115.37,85.4
8/31/2007,116.69,85.73
9/3/2007,116.69,85.73
9/4/2007,118.19,87.23
9/5/2007,117.88,87.22
9/6/2007,117.62,87.49
9/7/2007,115.55,85.75
9/10/2007,115.8,84.86
9/11/2007,117.35,86.94
9/12/2007,116,87.65
9/13/2007,115.95,88.62
9/14/2007,115.13,88.67
9/17/2007,114.52,89.26
9/18/2007,116.63,91.76
9/19/2007,116.67,92.12
9/20/2007,116.86,92.09
9/21/2007,116.78,92.31
9/24/2007,116.25,91.73
9/25/2007,116.51,91.96
9/26/2007,117.3,92.37
9/27/2007,117.71,92.97
9/28/2007,117.8,92.56
10/1/2007,119.03,93.95
10/2/2007,118.36,92.24
10/3/2007,116.4,91.33
10/4/2007,115.69,90.92
10/5/2007,116.3,91.36
10/8/2007,117.77,90.68
10/9/2007,118.3,92.67
10/10/2007,118.62,93.13
10/11/2007,118.05,92.66
10/12/2007,117.81,93.48
10/15/2007,118.03,94.82
10/16/2007,119.6,94.74
10/17/2007,115.78,94.8
10/18/2007,114.8,95.05
10/19/2007,112.28,92.14
10/22/2007,113.37,90.91
10/23/2007,114.68,91.35
10/24/2007,112.95,92.13
10/25/2007,112.81,91.57
10/26/2007,113.73,92.21
10/29/2007,114.8,93.61
10/30/2007,114.12,91.14
10/31/2007,116.12,91.99
11/1/2007,113.65,88.5
11/2/2007,114.59,87.93
11/5/2007,113.4,87.66
11/6/2007,113.17,90.38
11/7/2007,111.08,87.2
11/8/2007,106.11,89.42
11/9/2007,100.65,86.85
11/12/2007,101.45,84.54
11/13/2007,105.27,86.88
11/14/2007,103.44,86.31
11/15/2007,103.6,84.49
11/16/2007,104.79,85.1
11/19/2007,102.22,84.11
11/20/2007,103.42,87.82
11/21/2007,102.22,87.04
11/22/2007,102.22,87.04
11/23/2007,104.05,88.29
11/26/2007,101.97,85.68
11/27/2007,103.83,86.38
11/28/2007,107.37,87.92
11/29/2007,107.5,88.59
11/30/2007,105.18,89.16
12/3/2007,105.83,88.85
12/4/2007,106.63,88.12
12/5/2007,108.16,89.92
12/6/2007,109.7,91.44
12/7/2007,108.86,91.5
12/10/2007,109.39,92.03
12/11/2007,106.99,90.28
12/12/2007,108.47,91.92
12/13/2007,108.18,92.72
12/14/2007,105.77,91.18
12/17/2007,104.53,89.89
12/18/2007,106.31,91.42
12/19/2007,107.14,91.43
12/20/2007,108.84,92.13
12/21/2007,111.05,93.43
12/24/2007,111.65,93.66
12/25/2007,111.65,93.66
12/26/2007,111.56,94.81
12/27/2007,109.6,93.67
12/28/2007,110.09,95
12/31/2007,108.1,93.69
1/1/2008,108.1,93.69
1/2/2008,104.69,93.51
1/3/2008,104.9,93.83
1/4/2008,101.13,92.08
1/7/2008,100.05,91.22
1/8/2008,97.5,90.18
1/9/2008,98.31,91.56
1/10/2008,99.92,91.66
1/11/2008,97.67,90.3
1/14/2008,102.93,90.83
1/15/2008,101.83,89.02
1/16/2008,101.63,86.53
1/17/2008,101.1,83.91
1/18/2008,103.4,85.08
1/21/2008,103.4,85.08
1/22/2008,101.31,82.45
1/23/2008,106.25,83.36
1/24/2008,106.91,86
1/25/2008,104.52,83.94
1/28/2008,104.98,85.13
1/29/2008,106.1,85.08
1/30/2008,105.67,85.28
1/31/2008,107.34,86.4
2/1/2008,109.08,85.95
2/4/2008,107.93,85.44
2/5/2008,105.02,82.11
2/6/2008,103.59,81.44
2/7/2008,102.34,81.89
2/8/2008,103.27,81.71
2/11/2008,105.14,83.22
2/12/2008,106.53,84.38
2/13/2008,108.42,85.49
2/14/2008,106.13,85.55
2/15/2008,106.16,85.37
2/18/2008,106.16,85.37
2/19/2008,105,87.01
2/20/2008,107.85,88.1
2/21/2008,106.93,86.92
2/22/2008,108.07,87.17
2/25/2008,110.08,89.13
2/26/2008,114.38,89.89
2/27/2008,116.46,89.39
2/28/2008,115.24,89.38
2/29/2008,113.86,87.01
3/3/2008,114.23,87.75
3/4/2008,115.71,86.69
3/5/2008,115.39,87.19
3/6/2008,112.52,84.51
3/7/2008,113.94,82.49
3/10/2008,114.01,82.46
3/11/2008,116.49,86.68
3/12/2008,117.07,85.97
3/13/2008,115.91,87.05
3/14/2008,115.11,85.91
3/17/2008,115.55,85.79
3/18/2008,118.41,88.47
3/19/2008,116.94,84.43
3/20/2008,118.33,85
3/21/2008,118.33,85
3/24/2008,119.06,85.8
3/25/2008,117.97,85.2
3/26/2008,116.91,86.26
3/27/2008,115.52,86.2
3/28/2008,114.57,85.22
3/31/2008,115.14,84.58
4/1/2008,116.49,87.02
4/2/2008,114.81,88.52
4/3/2008,116.02,88.23
4/4/2008,115.76,88.74
4/7/2008,116.31,88.92
4/8/2008,116.27,89.61
4/9/2008,116.77,89.7
4/10/2008,118.78,89.55
4/11/2008,116,88.62
4/14/2008,117.28,89.7
4/15/2008,117.17,90.8
4/16/2008,120.47,92.89
4/17/2008,123.08,93.38
4/18/2008,124.4,94
4/21/2008,124.35,94.26
4/22/2008,123.67,94.39
4/23/2008,123.6,94.22
4/24/2008,124.19,92.6
4/25/2008,123.08,92.46
4/28/2008,121.69,92.45
4/29/2008,122.85,91.79
4/30/2008,120.7,93.07
5/1/2008,123.61,89.7
5/2/2008,123.18,89.61
5/5/2008,122.03,89.51
5/6/2008,122.82,90.07
5/7/2008,124.14,88.82
5/8/2008,124.92,89.93
5/9/2008,124.06,88.82
5/12/2008,125.24,89.19
5/13/2008,126.58,89.68
5/14/2008,127.52,89.91
5/15/2008,128.46,91.3
5/16/2008,127.82,92.67
5/19/2008,126.49,94.36
5/20/2008,125.18,94.56
5/21/2008,123.62,93.67
5/22/2008,124.7,92.51
5/23/2008,124.2,90.7
5/26/2008,124.2,90.7
5/27/2008,127.32,89.8
5/28/2008,129.54,90.43
5/29/2008,129.71,89.35
5/30/2008,129.43,88.76
6/2/2008,127.36,87.81
6/3/2008,127.84,85.71
6/4/2008,127.55,85.75
6/5/2008,128.47,89.31
6/6/2008,124.94,86.79
6/9/2008,125.86,89.07
6/10/2008,125.94,87.89
6/11/2008,123.25,88.61
6/12/2008,123.85,87.06
6/13/2008,126.15,88.36
6/16/2008,126.71,87.99
6/17/2008,125.1,88.62
6/18/2008,124.16,87.83
6/19/2008,125.02,85.79
6/20/2008,122.74,84.91
6/23/2008,123.46,87.7
6/24/2008,123.46,86.92
6/25/2008,124.58,87.6
6/26/2008,121.13,86.41
6/27/2008,120.05,86.55
6/30/2008,118.53,88.13
7/1/2008,119.27,88.35
7/2/2008,119.1,87.41
7/3/2008,119.54,88.27
7/4/2008,119.54,88.27
7/7/2008,121.5,86.95
7/8/2008,123.88,85.94
7/9/2008,120.4,84.31
7/10/2008,123.18,86.06
7/11/2008,122.12,85.48
7/14/2008,121.54,85.42
7/15/2008,123.2,82.19
7/16/2008,125.94,80.81
7/17/2008,126.52,80.33
7/18/2008,129.89,81.54
7/21/2008,128.66,82.98
7/22/2008,130,82.86
7/23/2008,129.52,80.99
7/24/2008,130,80.8
7/25/2008,128.53,81.7
7/28/2008,126.25,80.68
7/29/2008,127.66,80.9
7/30/2008,128.86,84.38
7/31/2008,127.98,80.43
8/1/2008,126.64,79.72
8/4/2008,127.56,76.6
8/5/2008,128.87,78.35
8/6/2008,129.16,78.33
8/7/2008,129.05,77.44
8/8/2008,128.81,78.72
8/11/2008,126.6,78.16
8/12/2008,125.22,76.88
8/13/2008,125.8,78.17
8/14/2008,126.94,77.45
8/15/2008,126.36,77.07
8/18/2008,124.59,76.53
8/19/2008,122.56,77.95
8/20/2008,122.51,78.81
8/21/2008,122.99,80.35
8/22/2008,124.93,80.3
8/25/2008,122.86,78.71
8/26/2008,122.5,79.95
8/27/2008,123.38,80.47
8/28/2008,124.58,81.18
8/29/2008,121.73,80.01
9/1/2008,121.73,80.01
9/2/2008,118.41,77.32
9/3/2008,118.34,78.02
9/4/2008,115,76.14
9/5/2008,114.33,75.62
9/8/2008,117.29,76.77
9/9/2008,115.04,73.26
9/10/2008,118.04,75.25
9/11/2008,119.2,75.56
9/12/2008,118.97,77.5
9/15/2008,115.19,73.25
9/16/2008,116.25,76.43
9/17/2008,111.47,75.28
9/18/2008,115.12,77.75
9/19/2008,118.85,79.61
9/22/2008,116.21,78.88
9/23/2008,115.36,77.69
9/24/2008,116.46,78.03
9/25/2008,120.11,80.67
9/26/2008,119.42,80.65
9/29/2008,114.46,74.06
9/30/2008,116.96,77.66
10/1/2008,110.13,78.58
10/2/2008,104.74,77.5
10/3/2008,103.44,77.94
10/6/2008,100.62,77.32
10/7/2008,95.65,76.07
10/8/2008,90.55,77
10/9/2008,89,68
10/10/2008,87.75,62.36
10/13/2008,92.21,73.08
10/14/2008,93.6,72.46
10/15/2008,88.29,62.35
10/16/2008,91.52,69.45
10/17/2008,90.78,68.04
10/20/2008,92.51,74.99
10/21/2008,88.86,71.5
10/22/2008,83.6,64.57
10/23/2008,84.35,70.39
10/24/2008,82.07,69.04
10/27/2008,79.66,66.09
10/28/2008,87.28,74.86
10/29/2008,88.2,74.65
10/30/2008,90.69,75.05
10/31/2008,92.97,74.12
11/3/2008,92.68,74.29
11/4/2008,93.4,77.49
11/5/2008,89.94,73.69
11/6/2008,85.15,69.96
11/7/2008,86.27,73.95
11/10/2008,83.87,74.02
11/11/2008,82.74,72.65
11/12/2008,79.74,68.93
11/13/2008,84.21,75.41
11/14/2008,80.33,73.68
11/17/2008,77.48,73.38
11/18/2008,80.08,76.33
11/19/2008,75.97,73.42
11/20/2008,71.74,68.51
11/21/2008,74.88,75.81
11/24/2008,79.89,78.8
11/25/2008,80.65,78.11
11/26/2008,81.67,80.89
11/27/2008,81.67,80.89
11/28/2008,81.6,80.15
12/1/2008,76.9,74.31
12/2/2008,79.84,77.61
12/3/2008,80.67,78.93
12/4/2008,77.44,76.27
12/5/2008,80.59,76.6
12/8/2008,84.86,79.6
12/9/2008,82.69,78.2
12/10/2008,82.86,80.07
12/11/2008,80.58,80.02
12/12/2008,82.2,80.45
12/15/2008,82.77,79.95
12/16/2008,86.4,83.14
12/17/2008,85.84,81.06
12/18/2008,84,77
12/19/2008,83.52,75.02
12/22/2008,81.99,74.91
12/23/2008,80.6,75.1
12/24/2008,80.52,75.78
12/25/2008,80.52,75.78
12/26/2008,81.33,77.19
12/29/2008,81.25,78.02
12/30/2008,83.55,78.59
12/31/2008,84.16,79.83
1/1/2009,84.16,79.83
1/2/2009,87.37,81.64
1/5/2009,86.82,81.63
1/6/2009,89.23,80.3
1/7/2009,87.79,78.25
1/8/2009,87.18,79.09
1/9/2009,84.7,77.57
1/12/2009,85.71,76.54
1/13/2009,85.34,77.92
1/14/2009,83.19,75.1
1/15/2009,84.12,76.66
1/16/2009,84.92,78.1
1/19/2009,84.92,78.1
1/20/2009,81.98,76.29
1/21/2009,91.42,79.26
1/22/2009,90.07,78.23
1/23/2009,89.49,78.04
1/26/2009,91.6,78.6
1/27/2009,91.66,78.92
1/28/2009,94.82,79.25
1/29/2009,92.51,76.8
1/30/2009,91.65,76.48
2/2/2009,90.93,76.69
2/3/2009,93.48,78.12
2/4/2009,92.83,77.66
2/5/2009,92.41,79.78
2/6/2009,96.14,80.34
2/9/2009,96.82,79.48
2/10/2009,93.27,76.14
2/11/2009,95.16,74.58
2/12/2009,95.07,75.22
2/13/2009,93.84,74.59
2/16/2009,93.84,74.59
2/17/2009,90.67,71.28
2/18/2009,91.51,71.94
2/19/2009,88.93,72.16
2/20/2009,88.79,71.23
2/23/2009,84.37,69.3
2/24/2009,86.4,72.09
2/25/2009,85.9,72.05
2/26/2009,88.97,70.95
2/27/2009,92.03,67.9
3/2/2009,89.05,64.91
3/3/2009,87.77,64.36
3/4/2009,89.49,65.68
3/5/2009,87.48,62.22
3/6/2009,85.81,64.03
3/9/2009,83.48,64.57
3/10/2009,87.25,67.39
3/11/2009,88.62,65.77
3/12/2009,90.4,67.15
3/13/2009,90.36,67.2
3/16/2009,91.22,66.97
3/17/2009,92.91,69.09
3/18/2009,91.95,69.17
3/19/2009,92.66,68.33
3/20/2009,92.51,66.09
3/23/2009,98.71,70.53
3/24/2009,98.36,69.35
3/25/2009,97.95,70.16
3/26/2009,98.78,71.23
3/27/2009,94.15,69.98
3/30/2009,94.52,68.63
3/31/2009,96.89,68.1
4/1/2009,97.61,69.23
4/2/2009,100.82,70.25
4/3/2009,102.22,70.44
4/6/2009,101.56,70.05
4/7/2009,98.75,68.71
4/8/2009,101.19,68.96
4/9/2009,101.7,69.84
4/10/2009,101.7,69.84
4/13/2009,99.95,68.02
4/14/2009,99.27,67.7
4/15/2009,98.85,68.14
4/16/2009,101.43,67.41
4/17/2009,101.27,66.75
4/20/2009,100.43,65.29
4/21/2009,102.31,66.23
4/22/2009,102.55,64.75
4/23/2009,101.42,65.71
4/24/2009,100.08,66.57
4/27/2009,99.95,66.13
4/28/2009,101.94,67.08
4/29/2009,104.04,68.44
4/30/2009,103.21,66.67
5/1/2009,104.61,68.01
5/4/2009,106.19,68.12
5/5/2009,105.85,67.65
5/6/2009,104.62,68.58
5/7/2009,102.59,68.93
5/8/2009,101.49,70.8
5/11/2009,102.9,69.27
5/12/2009,103.94,70.82
5/13/2009,102.26,69.77
5/14/2009,101.05,69.76
5/15/2009,101.37,69.11
5/18/2009,104.58,70.5
5/19/2009,105.51,70.52
5/20/2009,104.05,69.61
5/21/2009,102.82,68.39
5/22/2009,101.89,68.83
5/25/2009,101.89,68.83
5/26/2009,105.02,69.81
5/27/2009,102.93,68.3
5/28/2009,104.69,69.23
5/29/2009,106.28,69.35
6/1/2009,108.37,71.76
6/2/2009,106.83,72.92
6/3/2009,106.49,72.08
6/4/2009,106.33,72.98
6/5/2009,107.24,72.97
6/8/2009,107.49,73.17
6/9/2009,108.14,73.12
6/10/2009,108.35,73.84
6/11/2009,109.4,74.05
6/12/2009,108.21,73.78
6/15/2009,107.62,72.81
6/16/2009,107.32,71.63
6/17/2009,107,71.42
6/18/2009,106.33,71.44
6/19/2009,105.89,71.05
6/22/2009,104.52,68.84
6/23/2009,104.44,68.95
6/24/2009,104.15,68.45
6/25/2009,106.06,69.88
6/26/2009,105.68,69.05
6/29/2009,105.83,70.58
6/30/2009,104.42,69.91
7/1/2009,104.84,70.56
7/2/2009,101.73,68.49
7/3/2009,101.73,68.49
7/6/2009,101.65,68.1
7/7/2009,100.19,66.56
7/8/2009,100.68,66.26
7/9/2009,102.08,65.97
7/10/2009,100.83,65.12
7/13/2009,103.62,65.7
7/14/2009,103.25,66.22
7/15/2009,107.22,68.44
7/16/2009,110.64,68.46
7/17/2009,115.42,68.52
7/20/2009,116.44,68.94
7/21/2009,117.04,70.47
7/22/2009,115.57,69.99
7/23/2009,117.13,71.61
7/24/2009,117.64,72.29
7/27/2009,117.63,72.75
7/28/2009,117.28,71.89
7/29/2009,117.26,71.43
7/30/2009,117.86,70.72
7/31/2009,117.93,70.39
8/3/2009,119.92,70.65
8/4/2009,119.6,70.6
8/5/2009,118.47,70.03
8/6/2009,117.38,69.73
8/7/2009,119.33,69.47
8/10/2009,118.7,69.18
8/11/2009,117.79,68.13
8/12/2009,119.29,69.11
8/13/2009,119.58,68.75
8/14/2009,118.57,68.21
8/17/2009,116.86,66.55
8/18/2009,117.63,66.49
8/19/2009,118.57,68
8/20/2009,118.95,68.59
8/21/2009,119.9,69.92
8/24/2009,119.32,71.3
