HISTORICAL DATA FOR NYSE COMPOSITE INDEX (SYMBOL NYA) ,,,
DATE,CLOSING PRICE,TOTAL RETURN,MARKET CAP
11/3/1966,458.79,N/A,N/A
11/4/1966,460.27,N/A,N/A
11/7/1966,460.17,N/A,N/A
11/9/1966,463.76,N/A,N/A
11/10/1966,466.83,N/A,N/A
11/11/1966,467.25,N/A,N/A
11/14/1966,464.4,N/A,N/A
11/15/1966,466.09,N/A,N/A
11/16/1966,470.11,N/A,N/A
11/17/1966,466.94,N/A,N/A
11/18/1966,464.08,N/A,N/A
11/21/1966,457.63,N/A,N/A
11/22/1966,455.52,N/A,N/A
11/23/1966,458.9,N/A,N/A
11/25/1966,462.6,N/A,N/A
11/28/1966,462.18,N/A,N/A
11/29/1966,460.59,N/A,N/A
11/30/1966,460.91,N/A,N/A
12/1/1966,459.11,N/A,N/A
12/2/1966,459.32,N/A,N/A
12/5/1966,459.75,N/A,N/A
12/6/1966,462.92,N/A,N/A
12/7/1966,467.57,N/A,N/A
12/8/1966,469.47,N/A,N/A
12/9/1966,470.53,N/A,N/A
12/12/1966,475.08,N/A,N/A
12/13/1966,473.81,N/A,N/A
12/14/1966,473.7,N/A,N/A
12/15/1966,468.73,N/A,N/A
12/16/1966,468.84,N/A,N/A
12/19/1966,467.57,N/A,N/A
12/20/1966,465.67,N/A,N/A
12/21/1966,468.2,N/A,N/A
12/22/1966,470.11,N/A,N/A
12/23/1966,468.94,N/A,N/A
12/27/1966,466.51,N/A,N/A
12/28/1966,464.19,N/A,N/A
12/29/1966,462.49,N/A,N/A
12/30/1966,462.28,N/A,N/A
1/3/1967,462.49,N/A,N/A
1/4/1967,463.34,N/A,N/A
1/5/1967,469.26,N/A,N/A
1/6/1967,472.75,N/A,N/A
1/9/1967,476.66,N/A,N/A
1/10/1967,476.66,N/A,N/A
1/11/1967,480.58,N/A,N/A
1/12/1967,483.43,N/A,N/A
1/13/1967,486.81,N/A,N/A
1/16/1967,485.97,N/A,N/A
1/17/1967,491.26,N/A,N/A
1/18/1967,494,N/A,N/A
1/19/1967,494.22,N/A,N/A
1/20/1967,496.01,N/A,N/A
1/23/1967,497.81,N/A,N/A
1/24/1967,498.76,N/A,N/A
1/25/1967,495.38,N/A,N/A
1/26/1967,495.7,N/A,N/A
1/27/1967,497.81,N/A,N/A
1/30/1967,500.67,N/A,N/A
1/31/1967,500.14,N/A,N/A
2/1/1967,499.5,N/A,N/A
2/2/1967,501.09,N/A,N/A
2/3/1967,504.68,N/A,N/A
2/6/1967,503.73,N/A,N/A
2/7/1967,502.68,N/A,N/A
2/8/1967,507.12,N/A,N/A
2/9/1967,505.11,N/A,N/A
2/10/1967,506.16,N/A,N/A
2/13/1967,506.9,N/A,N/A
2/14/1967,510.29,N/A,N/A
2/15/1967,510.61,N/A,N/A
2/16/1967,508.38,N/A,N/A
2/17/1967,508.49,N/A,N/A
2/20/1967,505.85,N/A,N/A
2/21/1967,505.85,N/A,N/A
2/24/1967,506.48,N/A,N/A
2/27/1967,501.09,N/A,N/A
2/28/1967,502.89,N/A,N/A
3/1/1967,507.86,N/A,N/A
3/2/1967,510.71,N/A,N/A
3/3/1967,511.45,N/A,N/A
3/6/1967,510.71,N/A,N/A
3/7/1967,511.35,N/A,N/A
3/8/1967,512.09,N/A,N/A
3/9/1967,513.57,N/A,N/A
3/10/1967,515.47,N/A,N/A
3/13/1967,513.04,N/A,N/A
3/14/1967,512.51,N/A,N/A
3/15/1967,517.06,N/A,N/A
3/16/1967,521.81,N/A,N/A
3/17/1967,522.77,N/A,N/A
3/20/1967,522.66,N/A,N/A
3/21/1967,521.28,N/A,N/A
3/22/1967,522.77,N/A,N/A
3/23/1967,526.47,N/A,N/A
3/27/1967,526.25,N/A,N/A
3/28/1967,526.68,N/A,N/A
3/29/1967,526.04,N/A,N/A
3/30/1967,526.25,N/A,N/A
3/31/1967,523.61,N/A,N/A
4/3/1967,517.9,N/A,N/A
4/4/1967,518.01,N/A,N/A
4/5/1967,521.18,N/A,N/A
4/6/1967,522.34,N/A,N/A
4/7/1967,519.17,N/A,N/A
4/10/1967,512.83,N/A,N/A
4/11/1967,516.42,N/A,N/A
4/12/1967,515.89,N/A,N/A
4/13/1967,519.28,N/A,N/A
4/14/1967,524.67,N/A,N/A
4/17/1967,528.16,N/A,N/A
4/18/1967,532.49,N/A,N/A
4/19/1967,533.13,N/A,N/A
4/20/1967,534.29,N/A,N/A
4/21/1967,535.56,N/A,N/A
4/24/1967,537.25,N/A,N/A
4/25/1967,540.11,N/A,N/A
4/26/1967,539.58,N/A,N/A
4/27/1967,544.02,N/A,N/A
4/28/1967,544.97,N/A,N/A
5/1/1967,544.65,N/A,N/A
5/2/1967,544.23,N/A,N/A
5/3/1967,545.6,N/A,N/A
5/4/1967,547.61,N/A,N/A
5/5/1967,548.25,N/A,N/A
5/8/1967,549.09,N/A,N/A
5/9/1967,543.49,N/A,N/A
5/10/1967,542.54,N/A,N/A
5/11/1967,545.18,N/A,N/A
5/12/1967,544.02,N/A,N/A
5/15/1967,539.89,N/A,N/A
5/16/1967,542.33,N/A,N/A
5/17/1967,540.85,N/A,N/A
5/18/1967,539.68,N/A,N/A
5/19/1967,537.46,N/A,N/A
5/22/1967,535.67,N/A,N/A
5/23/1967,533.34,N/A,N/A
5/24/1967,527.1,N/A,N/A
5/25/1967,532.28,N/A,N/A
5/26/1967,531.33,N/A,N/A
5/29/1967,528.58,N/A,N/A
5/31/1967,519.91,N/A,N/A
6/1/1967,526.25,N/A,N/A
6/2/1967,524.03,N/A,N/A
6/5/1967,515.36,N/A,N/A
6/6/1967,525.41,N/A,N/A
6/7/1967,530.06,N/A,N/A
6/8/1967,533.02,N/A,N/A
6/9/1967,534.5,N/A,N/A
6/12/1967,537.67,N/A,N/A
6/13/1967,540.85,N/A,N/A
6/14/1967,539.89,N/A,N/A
6/15/1967,540.74,N/A,N/A
6/16/1967,540.95,N/A,N/A
6/19/1967,541.06,N/A,N/A
6/20/1967,540.85,N/A,N/A
6/21/1967,539.58,N/A,N/A
6/22/1967,538.41,N/A,N/A
6/23/1967,538.63,N/A,N/A
6/26/1967,536.51,N/A,N/A
6/27/1967,534.61,N/A,N/A
6/28/1967,534.93,N/A,N/A
6/29/1967,532.39,N/A,N/A
6/30/1967,531.54,N/A,N/A
7/3/1967,533.23,N/A,N/A
7/5/1967,535.98,N/A,N/A
7/6/1967,535.77,N/A,N/A
7/7/1967,538.31,N/A,N/A
7/10/1967,540.95,N/A,N/A
7/11/1967,543.38,N/A,N/A
7/12/1967,543.38,N/A,N/A
7/13/1967,543.7,N/A,N/A
7/14/1967,545.6,N/A,N/A
7/17/1967,545.92,N/A,N/A
7/18/1967,549.83,N/A,N/A
7/19/1967,550.47,N/A,N/A
7/20/1967,551.31,N/A,N/A
7/21/1967,551.74,N/A,N/A
7/24/1967,549.83,N/A,N/A
7/25/1967,549.83,N/A,N/A
7/26/1967,552.16,N/A,N/A
7/27/1967,554.06,N/A,N/A
7/28/1967,555.12,N/A,N/A
7/31/1967,556.71,N/A,N/A
8/1/1967,560.09,N/A,N/A
8/2/1967,562.1,N/A,N/A
8/3/1967,561.36,N/A,N/A
8/4/1967,562.73,N/A,N/A
8/7/1967,561.25,N/A,N/A
8/8/1967,561.78,N/A,N/A
8/9/1967,562.42,N/A,N/A
8/10/1967,560.94,N/A,N/A
8/11/1967,558.4,N/A,N/A
8/14/1967,555.12,N/A,N/A
8/15/1967,555.76,N/A,N/A
8/16/1967,554.49,N/A,N/A
8/17/1967,555.23,N/A,N/A
8/18/1967,556.07,N/A,N/A
8/21/1967,553.22,N/A,N/A
8/22/1967,550.26,N/A,N/A
8/23/1967,549.62,N/A,N/A
8/24/1967,546.66,N/A,N/A
8/25/1967,544.44,N/A,N/A
8/28/1967,544.12,N/A,N/A
8/29/1967,545.6,N/A,N/A
8/30/1967,546.98,N/A,N/A
8/31/1967,550.57,N/A,N/A
9/1/1967,551.42,N/A,N/A
9/5/1967,554.27,N/A,N/A
9/6/1967,555.23,N/A,N/A
9/7/1967,555.02,N/A,N/A
9/8/1967,555.02,N/A,N/A
9/11/1967,555.97,N/A,N/A
9/12/1967,558.72,N/A,N/A
9/13/1967,564.21,N/A,N/A
9/14/1967,565.06,N/A,N/A
9/15/1967,565.48,N/A,N/A
9/18/1967,566.86,N/A,N/A
9/19/1967,564.32,N/A,N/A
9/20/1967,564.53,N/A,N/A
9/21/1967,567.7,N/A,N/A
9/22/1967,569.4,N/A,N/A
9/25/1967,572.46,N/A,N/A
9/26/1967,567.39,N/A,N/A
9/27/1967,567.7,N/A,N/A
9/28/1967,568.02,N/A,N/A
9/29/1967,567.92,N/A,N/A
10/2/1967,565.8,N/A,N/A
10/3/1967,567.6,N/A,N/A
10/4/1967,566.86,N/A,N/A
10/5/1967,568.23,N/A,N/A
10/6/1967,571.51,N/A,N/A
10/9/1967,572.67,N/A,N/A
10/10/1967,568.66,N/A,N/A
10/11/1967,566.01,N/A,N/A
10/12/1967,562.52,N/A,N/A
10/13/1967,563.79,N/A,N/A
10/16/1967,559.35,N/A,N/A
10/17/1967,558.29,N/A,N/A
10/18/1967,559.67,N/A,N/A
10/19/1967,560.3,N/A,N/A
10/20/1967,559.67,N/A,N/A
10/23/1967,557.24,N/A,N/A
10/24/1967,554.17,N/A,N/A
10/25/1967,554.91,N/A,N/A
10/26/1967,557.34,N/A,N/A
10/27/1967,557.45,N/A,N/A
10/30/1967,556.5,N/A,N/A
10/31/1967,551.21,N/A,N/A
11/1/1967,544.23,N/A,N/A
11/2/1967,541.8,N/A,N/A
11/3/1967,538.84,N/A,N/A
11/6/1967,536.93,N/A,N/A
11/8/1967,535.03,N/A,N/A
11/9/1967,537.25,N/A,N/A
11/10/1967,540.53,N/A,N/A
11/13/1967,538.94,N/A,N/A
11/14/1967,535.03,N/A,N/A
11/15/1967,537.25,N/A,N/A
11/16/1967,542.43,N/A,N/A
11/17/1967,544.23,N/A,N/A
11/20/1967,536.93,N/A,N/A
11/21/1967,545.92,N/A,N/A
11/22/1967,549.41,N/A,N/A
11/24/1967,550.89,N/A,N/A
11/27/1967,552.58,N/A,N/A
11/28/1967,554.8,N/A,N/A
11/29/1967,555.12,N/A,N/A
11/30/1967,552.58,N/A,N/A
12/1/1967,555.33,N/A,N/A
12/4/1967,558.93,N/A,N/A
12/5/1967,559.46,N/A,N/A
12/6/1967,561.57,N/A,N/A
12/7/1967,561.15,N/A,N/A
12/8/1967,560.62,N/A,N/A
12/11/1967,559.56,N/A,N/A
12/12/1967,559.24,N/A,N/A
12/13/1967,561.36,N/A,N/A
12/14/1967,562.31,N/A,N/A
12/15/1967,559.24,N/A,N/A
12/18/1967,557.76,N/A,N/A
12/19/1967,557.34,N/A,N/A
12/20/1967,560.41,N/A,N/A
12/21/1967,561.89,N/A,N/A
12/22/1967,561.04,N/A,N/A
12/26/1967,561.89,N/A,N/A
12/27/1967,565.8,N/A,N/A
12/28/1967,565.69,N/A,N/A
12/29/1967,569.18,N/A,N/A
1/2/1968,567.6,N/A,N/A
1/3/1968,564.64,N/A,N/A
1/4/1968,563.05,N/A,N/A
1/5/1968,566.43,N/A,N/A
1/8/1968,570.56,N/A,N/A
1/9/1968,569.92,N/A,N/A
1/10/1968,570.45,N/A,N/A
1/11/1968,571.72,N/A,N/A
1/12/1968,572.78,N/A,N/A
1/15/1968,571.72,N/A,N/A
1/16/1968,568.34,N/A,N/A
1/17/1968,567.81,N/A,N/A
1/18/1968,567.6,N/A,N/A
1/19/1968,565.69,N/A,N/A
1/22/1968,558.08,N/A,N/A
1/23/1968,555.44,N/A,N/A
1/24/1968,553.11,N/A,N/A
1/25/1968,553.53,N/A,N/A
1/26/1968,554.59,N/A,N/A
1/29/1968,553.75,N/A,N/A
1/30/1968,550.68,N/A,N/A
1/31/1968,546.24,N/A,N/A
2/1/1968,547.93,N/A,N/A
2/2/1968,546.34,N/A,N/A
2/5/1968,543.7,N/A,N/A
2/6/1968,543.91,N/A,N/A
2/7/1968,544.76,N/A,N/A
2/8/1968,537.46,N/A,N/A
2/9/1968,531.01,N/A,N/A
2/13/1968,525.73,N/A,N/A
2/14/1968,532.07,N/A,N/A
2/15/1968,533.13,N/A,N/A
2/16/1968,530.91,N/A,N/A
2/19/1968,532.7,N/A,N/A
2/20/1968,535.88,N/A,N/A
2/21/1968,538.31,N/A,N/A
2/23/1968,535.88,N/A,N/A
2/26/1968,531.54,N/A,N/A
2/27/1968,533.44,N/A,N/A
2/28/1968,530.8,N/A,N/A
2/29/1968,526.25,N/A,N/A
3/1/1968,524.25,N/A,N/A
3/4/1968,516.63,N/A,N/A
3/5/1968,514.94,N/A,N/A
3/6/1968,523.93,N/A,N/A
3/7/1968,523.08,N/A,N/A
3/8/1968,522.66,N/A,N/A
3/11/1968,529.43,N/A,N/A
3/12/1968,530.38,N/A,N/A
3/13/1968,529.53,N/A,N/A
3/14/1968,518.85,N/A,N/A
3/15/1968,523.08,N/A,N/A
3/18/1968,526.15,N/A,N/A
3/19/1968,522.87,N/A,N/A
3/20/1968,522.55,N/A,N/A
3/21/1968,518.54,N/A,N/A
3/22/1968,518.64,N/A,N/A
3/25/1968,518.01,N/A,N/A
3/26/1968,521.6,N/A,N/A
3/27/1968,526.04,N/A,N/A
3/28/1968,525.62,N/A,N/A
3/29/1968,529.22,N/A,N/A
4/1/1968,542.12,N/A,N/A
4/2/1968,543.28,N/A,N/A
4/3/1968,548.14,N/A,N/A
4/4/1968,550.57,N/A,N/A
4/5/1968,547.61,N/A,N/A
4/8/1968,557.34,N/A,N/A
4/10/1968,561.57,N/A,N/A
4/11/1968,566.75,N/A,N/A
4/15/1968,567.7,N/A,N/A
4/16/1968,568.23,N/A,N/A
4/17/1968,569.92,N/A,N/A
4/18/1968,571.62,N/A,N/A
4/19/1968,564.53,N/A,N/A
4/22/1968,561.68,N/A,N/A
4/23/1968,568.55,N/A,N/A
4/24/1968,570.14,N/A,N/A
4/25/1968,571.83,N/A,N/A
4/26/1968,573.73,N/A,N/A
4/29/1968,575.32,N/A,N/A
4/30/1968,576.16,N/A,N/A
5/1/1968,578.07,N/A,N/A
5/2/1968,581.87,N/A,N/A
5/3/1968,582.19,N/A,N/A
5/6/1968,580.92,N/A,N/A
5/7/1968,584.2,N/A,N/A
5/8/1968,584.62,N/A,N/A
5/9/1968,581.56,N/A,N/A
5/10/1968,583.04,N/A,N/A
5/13/1968,581.66,N/A,N/A
5/14/1968,581.34,N/A,N/A
5/15/1968,581.13,N/A,N/A
5/16/1968,578.49,N/A,N/A
5/17/1968,575,N/A,N/A
5/20/1968,572.36,N/A,N/A
5/21/1968,575.42,N/A,N/A
5/22/1968,577.33,N/A,N/A
5/23/1968,576.59,N/A,N/A
5/24/1968,577.64,N/A,N/A
5/27/1968,576.9,N/A,N/A
5/28/1968,580.5,N/A,N/A
5/29/1968,582.3,N/A,N/A
5/31/1968,586.84,N/A,N/A
6/3/1968,594.14,N/A,N/A
6/4/1968,597.1,N/A,N/A
6/5/1968,594.46,N/A,N/A
6/6/1968,599.74,N/A,N/A
6/7/1968,603.87,N/A,N/A
6/10/1968,604.61,N/A,N/A
6/11/1968,606.09,N/A,N/A
6/13/1968,603.76,N/A,N/A
6/14/1968,602.91,N/A,N/A
6/17/1968,596.46,N/A,N/A
6/18/1968,595.83,N/A,N/A
6/20/1968,599.21,N/A,N/A
6/21/1968,600.27,N/A,N/A
6/24/1968,598.26,N/A,N/A
6/25/1968,596.04,N/A,N/A
6/27/1968,595.09,N/A,N/A
6/28/1968,592.97,N/A,N/A
7/1/1968,591.71,N/A,N/A
7/2/1968,594.14,N/A,N/A
7/3/1968,601.43,N/A,N/A
7/8/1968,607.78,N/A,N/A
7/9/1968,609.15,N/A,N/A
7/11/1968,610,N/A,N/A
7/12/1968,609.58,N/A,N/A
7/15/1968,608.62,N/A,N/A
7/16/1968,605.45,N/A,N/A
7/18/1968,603.65,N/A,N/A
7/19/1968,597.84,N/A,N/A
7/22/1968,590.12,N/A,N/A
7/23/1968,588.96,N/A,N/A
7/25/1968,581.34,N/A,N/A
7/26/1968,583.25,N/A,N/A
7/29/1968,578.49,N/A,N/A
7/30/1968,579.23,N/A,N/A
8/1/1968,576.27,N/A,N/A
8/2/1968,572.88,N/A,N/A
8/5/1968,574.79,N/A,N/A
8/6/1968,577.33,N/A,N/A
8/8/1968,575.95,N/A,N/A
8/9/1968,575.85,N/A,N/A
8/12/1968,581.45,N/A,N/A
8/13/1968,584.09,N/A,N/A
8/15/1968,581.77,N/A,N/A
8/16/1968,585.26,N/A,N/A
8/19/1968,587.26,N/A,N/A
8/20/1968,587.26,N/A,N/A
8/22/1968,585.47,N/A,N/A
8/23/1968,585.68,N/A,N/A
8/26/1968,586.63,N/A,N/A
8/27/1968,585.57,N/A,N/A
8/29/1968,585.15,N/A,N/A
8/30/1968,586.21,N/A,N/A
9/3/1968,588.43,N/A,N/A
9/4/1968,592.13,N/A,N/A
9/5/1968,596.36,N/A,N/A
9/6/1968,598.79,N/A,N/A
9/9/1968,599.42,N/A,N/A
9/10/1968,596.57,N/A,N/A
9/12/1968,595.2,N/A,N/A
9/13/1968,597.42,N/A,N/A
9/16/1968,599.64,N/A,N/A
9/17/1968,601.22,N/A,N/A
9/19/1968,602.28,N/A,N/A
9/20/1968,603.02,N/A,N/A
9/23/1968,606.19,N/A,N/A
9/24/1968,608.41,N/A,N/A
9/26/1968,607.36,N/A,N/A
9/27/1968,607.67,N/A,N/A
9/30/1968,610.1,N/A,N/A
10/1/1968,611.27,N/A,N/A
10/3/1968,613.7,N/A,N/A
10/4/1968,615.71,N/A,N/A
10/7/1968,615.71,N/A,N/A
10/8/1968,615.6,N/A,N/A
10/10/1968,613.06,N/A,N/A
10/11/1968,613.06,N/A,N/A
10/14/1968,614.02,N/A,N/A
10/15/1968,615.39,N/A,N/A
10/17/1968,618.56,N/A,N/A
10/18/1968,622.9,N/A,N/A
10/21/1968,623.74,N/A,N/A
10/22/1968,621.63,N/A,N/A
10/24/1968,618.03,N/A,N/A
10/25/1968,619.94,N/A,N/A
10/28/1968,617.82,N/A,N/A
10/29/1968,614.33,N/A,N/A
10/31/1968,615.07,N/A,N/A
11/1/1968,612.75,N/A,N/A
11/4/1968,612.96,N/A,N/A
11/6/1968,614.12,N/A,N/A
11/7/1968,615.29,N/A,N/A
11/8/1968,618.25,N/A,N/A
11/12/1968,623.11,N/A,N/A
11/13/1968,626.6,N/A,N/A
11/14/1968,627.23,N/A,N/A
11/15/1968,630.72,N/A,N/A
11/18/1968,631.67,N/A,N/A
11/19/1968,633.47,N/A,N/A
11/21/1968,632.94,N/A,N/A
11/22/1968,635.38,N/A,N/A
11/25/1968,636.86,N/A,N/A
11/26/1968,641.3,N/A,N/A
11/27/1968,644.05,N/A,N/A
11/29/1968,647.85,N/A,N/A
12/2/1968,646.48,N/A,N/A
12/3/1968,645.95,N/A,N/A
12/5/1968,643.73,N/A,N/A
12/6/1968,645.31,N/A,N/A
12/9/1968,644.05,N/A,N/A
12/10/1968,642.99,N/A,N/A
12/12/1968,642.67,N/A,N/A
12/13/1968,644.57,N/A,N/A
12/16/1968,642.04,N/A,N/A
12/17/1968,639.29,N/A,N/A
12/19/1968,640.87,N/A,N/A
12/20/1968,637.6,N/A,N/A
12/23/1968,630.93,N/A,N/A
12/24/1968,629.88,N/A,N/A
12/26/1968,630.62,N/A,N/A
12/27/1968,628.29,N/A,N/A
12/30/1968,622.16,N/A,N/A
12/31/1968,622.79,N/A,N/A
1/2/1969,623.22,N/A,N/A
1/3/1969,623.32,N/A,N/A
1/6/1969,614.12,N/A,N/A
1/7/1969,606.4,N/A,N/A
1/8/1969,603.44,N/A,N/A
1/9/1969,605.87,N/A,N/A
1/10/1969,604.18,N/A,N/A
1/13/1969,600.27,N/A,N/A
1/14/1969,604.5,N/A,N/A
1/15/1969,607.99,N/A,N/A
1/16/1969,611.27,N/A,N/A
1/17/1969,610.74,N/A,N/A
1/20/1969,609.36,N/A,N/A
1/21/1969,608.84,N/A,N/A
1/22/1969,611.27,N/A,N/A
1/23/1969,614.44,N/A,N/A
1/24/1969,614.33,N/A,N/A
1/27/1969,614.33,N/A,N/A
1/28/1969,614.33,N/A,N/A
1/29/1969,614.76,N/A,N/A
1/30/1969,614.97,N/A,N/A
1/31/1969,617.29,N/A,N/A
2/3/1969,616.45,N/A,N/A
2/4/1969,616.55,N/A,N/A
2/5/1969,617.72,N/A,N/A
2/6/1969,619.62,N/A,N/A
2/7/1969,620.04,N/A,N/A
2/11/1969,620.68,N/A,N/A
2/12/1969,620.47,N/A,N/A
2/13/1969,620.68,N/A,N/A
2/14/1969,620.04,N/A,N/A
2/17/1969,612.54,N/A,N/A
2/18/1969,605.66,N/A,N/A
2/19/1969,600.91,N/A,N/A
2/20/1969,595.41,N/A,N/A
2/24/1969,587.79,N/A,N/A
2/25/1969,583.56,N/A,N/A
2/26/1969,586.21,N/A,N/A
2/27/1969,583.78,N/A,N/A
2/28/1969,583.56,N/A,N/A
3/3/1969,584.52,N/A,N/A
3/4/1969,590.23,N/A,N/A
3/5/1969,592.23,N/A,N/A
3/6/1969,585.68,N/A,N/A
3/7/1969,585.04,N/A,N/A
3/10/1969,586.95,N/A,N/A
3/11/1969,589.17,N/A,N/A
3/12/1969,587.58,N/A,N/A
3/13/1969,583.46,N/A,N/A
3/14/1969,580.82,N/A,N/A
3/17/1969,582.19,N/A,N/A
3/18/1969,583.88,N/A,N/A
3/19/1969,588.11,N/A,N/A
3/20/1969,591.92,N/A,N/A
3/21/1969,590.75,N/A,N/A
3/24/1969,589.8,N/A,N/A
3/25/1969,590.44,N/A,N/A
3/26/1969,594.35,N/A,N/A
3/27/1969,598.68,N/A,N/A
3/28/1969,601.12,N/A,N/A
4/1/1969,600.27,N/A,N/A
4/2/1969,596.25,N/A,N/A
4/3/1969,595.94,N/A,N/A
4/7/1969,590.97,N/A,N/A
4/8/1969,592.45,N/A,N/A
4/9/1969,597.31,N/A,N/A
4/10/1969,600.27,N/A,N/A
4/11/1969,600.8,N/A,N/A
4/14/1969,600.06,N/A,N/A
4/15/1969,599.74,N/A,N/A
4/16/1969,594.56,N/A,N/A
4/17/1969,595.51,N/A,N/A
4/18/1969,598.05,N/A,N/A
4/21/1969,593.71,N/A,N/A
4/22/1969,594.77,N/A,N/A
4/23/1969,595.51,N/A,N/A
4/24/1969,598.16,N/A,N/A
4/25/1969,601.01,N/A,N/A
4/28/1969,603.02,N/A,N/A
4/29/1969,607.78,N/A,N/A
4/30/1969,613.17,N/A,N/A
5/1/1969,612.54,N/A,N/A
5/2/1969,615.07,N/A,N/A
5/5/1969,617.51,N/A,N/A
5/6/1969,620.26,N/A,N/A
5/7/1969,618.99,N/A,N/A
5/8/1969,621.31,N/A,N/A
5/9/1969,621.31,N/A,N/A
5/12/1969,620.36,N/A,N/A
5/13/1969,622.79,N/A,N/A
5/14/1969,627.23,N/A,N/A
5/15/1969,625.33,N/A,N/A
5/16/1969,625.54,N/A,N/A
5/19/1969,620.26,N/A,N/A
5/20/1969,614.97,N/A,N/A
5/21/1969,617.61,N/A,N/A
5/22/1969,618.56,N/A,N/A
5/23/1969,618.35,N/A,N/A
5/26/1969,617.08,N/A,N/A
5/27/1969,612.22,N/A,N/A
5/28/1969,610.53,N/A,N/A
5/29/1969,611.9,N/A,N/A
6/2/1969,608.84,N/A,N/A
6/3/1969,606.83,N/A,N/A
6/4/1969,606.83,N/A,N/A
6/5/1969,607.46,N/A,N/A
6/6/1969,603.55,N/A,N/A
6/9/1969,597.84,N/A,N/A
6/10/1969,593.08,N/A,N/A
6/11/1969,587.48,N/A,N/A
6/12/1969,579.44,N/A,N/A
6/13/1969,581.56,N/A,N/A
6/16/1969,579.55,N/A,N/A
6/17/1969,576.69,N/A,N/A
6/18/1969,575.63,N/A,N/A
6/19/1969,571.09,N/A,N/A
6/20/1969,567.28,N/A,N/A
6/23/1969,563.79,N/A,N/A
6/24/1969,569.92,N/A,N/A
6/25/1969,568.02,N/A,N/A
6/26/1969,569.29,N/A,N/A
6/27/1969,569.71,N/A,N/A
6/30/1969,572.36,N/A,N/A
7/1/1969,574.68,N/A,N/A
7/2/1969,579.65,N/A,N/A
7/3/1969,583.78,N/A,N/A
7/7/1969,580.18,N/A,N/A
7/8/1969,572.25,N/A,N/A
7/9/1969,567.81,N/A,N/A
7/10/1969,558.82,N/A,N/A
7/11/1969,560.94,N/A,N/A
7/14/1969,553.75,N/A,N/A
7/15/1969,551.42,N/A,N/A
7/16/1969,557.24,N/A,N/A
7/17/1969,560.2,N/A,N/A
7/18/1969,555.97,N/A,N/A
7/22/1969,547.51,N/A,N/A
7/23/1969,544.76,N/A,N/A
7/24/1969,542.75,N/A,N/A
7/25/1969,537.36,N/A,N/A
7/28/1969,525.83,N/A,N/A
7/29/1969,521.39,N/A,N/A
7/30/1969,523.93,N/A,N/A
7/31/1969,535.45,N/A,N/A
8/1/1969,545.82,N/A,N/A
8/4/1969,542.96,N/A,N/A
8/5/1969,545.29,N/A,N/A
8/6/1969,548.57,N/A,N/A
8/7/1969,549.2,N/A,N/A
8/8/1969,548.78,N/A,N/A
8/11/1969,545.5,N/A,N/A
8/12/1969,541.06,N/A,N/A
8/13/1969,541.27,N/A,N/A
8/14/1969,545.18,N/A,N/A
8/15/1969,549.62,N/A,N/A
8/18/1969,553.53,N/A,N/A
8/19/1969,556.6,N/A,N/A
8/20/1969,556.6,N/A,N/A
8/21/1969,558.08,N/A,N/A
8/22/1969,561.57,N/A,N/A
8/25/1969,556.28,N/A,N/A
8/26/1969,552.05,N/A,N/A
8/27/1969,553.75,N/A,N/A
8/28/1969,555.97,N/A,N/A
8/29/1969,559.77,N/A,N/A
9/2/1969,559.35,N/A,N/A
9/3/1969,555.65,N/A,N/A
9/4/1969,551,N/A,N/A
9/5/1969,547.72,N/A,N/A
9/8/1969,542.22,N/A,N/A
9/9/1969,546.13,N/A,N/A
9/10/1969,555.02,N/A,N/A
9/11/1969,551.42,N/A,N/A
9/12/1969,551.84,N/A,N/A
9/15/1969,555.12,N/A,N/A
9/16/1969,556.18,N/A,N/A
9/17/1969,554.8,N/A,N/A
9/18/1969,556.71,N/A,N/A
9/19/1969,558.72,N/A,N/A
9/22/1969,561.15,N/A,N/A
9/23/1969,561.25,N/A,N/A
9/24/1969,560.2,N/A,N/A
9/25/1969,556.07,N/A,N/A
9/26/1969,552.27,N/A,N/A
9/29/1969,548.25,N/A,N/A
9/30/1969,546.56,N/A,N/A
10/1/1969,543.17,N/A,N/A
10/2/1969,547.72,N/A,N/A
10/3/1969,547.4,N/A,N/A
10/6/1969,548.35,N/A,N/A
10/7/1969,547.08,N/A,N/A
10/8/1969,544.44,N/A,N/A
10/9/1969,546.24,N/A,N/A
10/10/1969,549.62,N/A,N/A
10/13/1969,556.5,N/A,N/A
10/14/1969,563.79,N/A,N/A
10/15/1969,564.21,N/A,N/A
10/16/1969,568.44,N/A,N/A
10/17/1969,568.02,N/A,N/A
10/20/1969,569.71,N/A,N/A
10/21/1969,574.26,N/A,N/A
10/22/1969,577.96,N/A,N/A
10/23/1969,576.16,N/A,N/A
10/24/1969,580.39,N/A,N/A
10/27/1969,579.76,N/A,N/A
10/28/1969,578.17,N/A,N/A
10/29/1969,573.1,N/A,N/A
10/30/1969,573.94,N/A,N/A
10/31/1969,575.74,N/A,N/A
11/3/1969,575.32,N/A,N/A
11/4/1969,575.85,N/A,N/A
11/5/1969,578.38,N/A,N/A
11/6/1969,578.7,N/A,N/A
11/7/1969,582.3,N/A,N/A
11/10/1969,582.82,N/A,N/A
11/11/1969,580.92,N/A,N/A
11/12/1969,580.07,N/A,N/A
11/13/1969,576.9,N/A,N/A
